name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Nosso Quadro,0.694,0.709,9,-4.821,1,0.196,0.334,0.0,0.329,0.606,160.042,audio_features,6zFpImDYig0CQhLL2NIfyN,spotify:track:6zFpImDYig0CQhLL2NIfyN,https://api.spotify.com/v1/tracks/6zFpImDYig0CQhLL2NIfyN,https://api.spotify.com/v1/audio-analysis/6zFpImDYig0CQhLL2NIfyN,173698,4
Sem Ti,0.786,0.418,11,-10.33,0,0.221,0.386,0.0,0.1,0.367,139.939,audio_features,50yECsT0BYrk3BeqJanW7E,spotify:track:50yECsT0BYrk3BeqJanW7E,https://api.spotify.com/v1/tracks/50yECsT0BYrk3BeqJanW7E,https://api.spotify.com/v1/audio-analysis/50yECsT0BYrk3BeqJanW7E,155614,4
Lapada Dela - Ao Vivo,0.691,0.752,4,-6.796,0,0.157,0.708,6.07e-06,0.912,0.684,167.073,audio_features,4f0aDk7HX37SfzerfznYlr,spotify:track:4f0aDk7HX37SfzerfznYlr,https://api.spotify.com/v1/tracks/4f0aDk7HX37SfzerfznYlr,https://api.spotify.com/v1/audio-analysis/4f0aDk7HX37SfzerfznYlr,159323,4
Chamadas,0.617,0.639,8,-7.869,0,0.24,0.802,0.000178,0.306,0.486,99.442,audio_features,3Id1PlGjXzHJRoX1l58WTK,spotify:track:3Id1PlGjXzHJRoX1l58WTK,https://api.spotify.com/v1/tracks/3Id1PlGjXzHJRoX1l58WTK,https://api.spotify.com/v1/audio-analysis/3Id1PlGjXzHJRoX1l58WTK,155456,4
We Don't Trust You,0.779,0.508,6,-7.169,0,0.271,0.478,0.000439,0.243,0.346,124.091,audio_features,1pnDvUuAEd6z8bKEsbAjk1,spotify:track:1pnDvUuAEd6z8bKEsbAjk1,https://api.spotify.com/v1/tracks/1pnDvUuAEd6z8bKEsbAjk1,https://api.spotify.com/v1/audio-analysis/1pnDvUuAEd6z8bKEsbAjk1,226213,4
CARNIVAL,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,audio_features,3w0w2T288dec0mgeZZqoNN,spotify:track:3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/audio-analysis/3w0w2T288dec0mgeZZqoNN,264324,4
Mo Boy,0.756,0.655,7,-7.034,1,0.397,0.555,3.54e-06,0.102,0.389,180.165,audio_features,4zww0H1u0yYvyBGixrRCb9,spotify:track:4zww0H1u0yYvyBGixrRCb9,https://api.spotify.com/v1/tracks/4zww0H1u0yYvyBGixrRCb9,https://api.spotify.com/v1/audio-analysis/4zww0H1u0yYvyBGixrRCb9,232000,4
Cinderella,0.876,0.412,5,-7.74,0,0.0748,0.431,0.0,0.101,0.15,130.052,audio_features,0hKtu53OlIFXVuYkZwcn3o,spotify:track:0hKtu53OlIFXVuYkZwcn3o,https://api.spotify.com/v1/tracks/0hKtu53OlIFXVuYkZwcn3o,https://api.spotify.com/v1/audio-analysis/0hKtu53OlIFXVuYkZwcn3o,169840,4
Rolé na Favela de Nave,0.835,0.796,1,-3.167,1,0.253,0.23,0.0,0.134,0.799,130.056,audio_features,1m5nbZiPpCIi9J2irLNoxh,spotify:track:1m5nbZiPpCIi9J2irLNoxh,https://api.spotify.com/v1/tracks/1m5nbZiPpCIi9J2irLNoxh,https://api.spotify.com/v1/audio-analysis/1m5nbZiPpCIi9J2irLNoxh,192000,4
Novo Balanço,0.836,0.499,3,-5.82,0,0.0563,0.669,0.0,0.134,0.65,124.05,audio_features,4hKLzFvNwHF6dPosGT30ed,spotify:track:4hKLzFvNwHF6dPosGT30ed,https://api.spotify.com/v1/tracks/4hKLzFvNwHF6dPosGT30ed,https://api.spotify.com/v1/audio-analysis/4hKLzFvNwHF6dPosGT30ed,140323,4
Unwritten,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
Baile do Bruxo,0.734,0.228,7,-4.731,0,0.53,0.889,0.00642,0.102,0.522,162.524,audio_features,00ZKeP47bZtswtANkvxz2j,spotify:track:00ZKeP47bZtswtANkvxz2j,https://api.spotify.com/v1/tracks/00ZKeP47bZtswtANkvxz2j,https://api.spotify.com/v1/audio-analysis/00ZKeP47bZtswtANkvxz2j,221538,5
Tá OK,0.863,0.96,11,-1.458,1,0.0492,0.497,0.00526,0.0853,0.586,130.118,audio_features,0fABszUFNbNq9IW503Gj8v,spotify:track:0fABszUFNbNq9IW503Gj8v,https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v,https://api.spotify.com/v1/audio-analysis/0fABszUFNbNq9IW503Gj8v,92093,4
obsessed,0.683,0.587,8,-5.094,1,0.0915,0.0219,0.0,0.305,0.697,119.985,audio_features,6tNgRQ0K2NYZ0Rb9l9DzL8,spotify:track:6tNgRQ0K2NYZ0Rb9l9DzL8,https://api.spotify.com/v1/tracks/6tNgRQ0K2NYZ0Rb9l9DzL8,https://api.spotify.com/v1/audio-analysis/6tNgRQ0K2NYZ0Rb9l9DzL8,170542,4
Brutos Diamantes,0.597,0.568,10,-5.747,0,0.0753,0.601,0.0,0.111,0.591,159.795,audio_features,0Mt4MqKdU2Z5wcBE9vybbi,spotify:track:0Mt4MqKdU2Z5wcBE9vybbi,https://api.spotify.com/v1/tracks/0Mt4MqKdU2Z5wcBE9vybbi,https://api.spotify.com/v1/audio-analysis/0Mt4MqKdU2Z5wcBE9vybbi,176320,4
Amar De Cor,0.678,0.484,4,-5.373,0,0.0464,0.366,0.453,0.09,0.167,119.544,audio_features,0ZEQ6vnAHTARAgpxFF8NLS,spotify:track:0ZEQ6vnAHTARAgpxFF8NLS,https://api.spotify.com/v1/tracks/0ZEQ6vnAHTARAgpxFF8NLS,https://api.spotify.com/v1/audio-analysis/0ZEQ6vnAHTARAgpxFF8NLS,165424,5
Ultimamente,0.643,0.505,6,-9.865,0,0.117,0.853,3.15e-06,0.223,0.534,62.795,audio_features,2OXcFFTAhcpElg1ZMAqLB7,spotify:track:2OXcFFTAhcpElg1ZMAqLB7,https://api.spotify.com/v1/tracks/2OXcFFTAhcpElg1ZMAqLB7,https://api.spotify.com/v1/audio-analysis/2OXcFFTAhcpElg1ZMAqLB7,222428,4
Samba de Malandro,0.633,0.463,5,-4.479,0,0.353,0.124,0.0,0.247,0.827,92.615,audio_features,5u7Xi0QhfkYy3qETJJ5lae,spotify:track:5u7Xi0QhfkYy3qETJJ5lae,https://api.spotify.com/v1/tracks/5u7Xi0QhfkYy3qETJJ5lae,https://api.spotify.com/v1/audio-analysis/5u7Xi0QhfkYy3qETJJ5lae,300842,4
Young Metro,0.716,0.664,6,-7.297,0,0.0571,0.11,0.0,0.11,0.209,112.054,audio_features,3OxL6MuctgZp1e0zxoAZhH,spotify:track:3OxL6MuctgZp1e0zxoAZhH,https://api.spotify.com/v1/tracks/3OxL6MuctgZp1e0zxoAZhH,https://api.spotify.com/v1/audio-analysis/3OxL6MuctgZp1e0zxoAZhH,205347,4
"One Of The Girls (with JENNIE, Lily Rose Depp)",0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,audio_features,1VNWdmXSbaNrnWod10WIL0,spotify:track:1VNWdmXSbaNrnWod10WIL0,https://api.spotify.com/v1/tracks/1VNWdmXSbaNrnWod10WIL0,https://api.spotify.com/v1/audio-analysis/1VNWdmXSbaNrnWod10WIL0,244685,4
